5000 3
11.214214 10.564196 -4.398630
13.200503 -1.582909 -0.466261
15.565532 5.497946 -0.248099
14.285358 5.640162 -2.806173
10.582681 1.176559 1.412743
9.874863 9.149510 1.468772
9.118075 1.077596 -6.909244
7.910964 6.974031 3.210379
5.266574 0.477910 -3.010544
9.395659 5.780481 -0.093289
9.544917 6.996878 0.486517
6.235314 -2.558373 -5.330901
10.193941 1.249897 2.198601
11.076129 -1.688492 -5.381680
15.708405 8.409647 2.090656
13.698353 -3.791936 -1.156377
11.192244 -4.823505 -5.144451
3.172444 2.580320 -2.933594
2.944268 -0.547451 -2.476799
15.547631 -4.715751 -4.376094
6.420245 0.659048 -0.306503
13.754329 6.376299 3.491833
15.377411 1.010074 3.388961
14.857380 3.782561 -1.888409
14.301229 1.563407 -10.263941
13.404524 4.890635 -3.722345
15.602201 2.007556 0.920194
10.294640 2.424742 -2.282002
8.143560 -0.634768 -8.121705
16.758568 -0.498143 1.408457
11.889204 3.998622 1.258809
10.569593 6.103861 -0.878379
11.540051 -3.053910 4.028530
9.447207 -4.342031 -4.349763
10.217655 6.591800 -10.112906
13.834884 0.902502 -6.241111
14.262870 3.195059 1.124429
17.068441 1.772041 1.007134
13.453894 6.613115 3.811075
8.403207 3.560066 -8.998397
8.251339 8.651999 -4.372204
13.803499 -3.425717 -9.162278
5.127421 6.822396 -1.224434
16.761522 -3.447977 -5.078265
17.401527 -0.062930 -3.717202
14.067921 2.761367 1.221907
5.820039 1.782884 -1.932323
11.689843 2.446736 -0.794772
14.643583 1.671167 -4.528260
13.275254 3.189703 -1.659853
8.389190 -4.866109 -0.063085
11.604598 -1.667215 -1.908934
9.891520 5.589096 0.213149
14.104406 3.617087 -0.860943
17.792240 2.280671 -3.484002
12.466601 6.697581 -3.627236
5.733133 8.478720 -2.857424
9.072460 5.558730 -1.716031
9.930263 5.999867 -10.524696
10.816948 7.328812 -7.555373
9.290580 -1.620796 -7.662874
9.987037 5.162755 -3.512585
6.642635 7.082822 -7.220495
11.916006 1.431104 -6.405552
7.953144 7.060393 3.074970
11.420113 -0.887547 3.673190
13.766335 -0.751618 -8.128746
14.224270 -2.763935 0.867557
4.989002 8.233155 -3.938147
9.168463 1.008131 -0.707910
10.942794 0.172153 0.894722
12.148357 7.635217 -1.325343
14.124750 1.006538 -3.336334
5.164072 2.457751 -5.770324
12.164462 -5.368535 -8.133210
14.365868 8.180098 -5.205267
5.312102 0.461970 -3.137135
12.645012 3.648533 -7.653158
18.035427 -2.465698 -5.013530
4.034981 6.910696 0.016277
5.620210 5.822250 1.695534
8.506443 -0.940698 -4.918968
12.235353 -0.870136 -4.310825
14.507695 9.138800 -2.094966
16.782024 -3.466395 -5.071377
17.015491 1.544349 0.483331
10.585371 4.154734 0.565653
6.062770 1.245744 -2.346725
18.598278 2.803771 -5.891732
13.853145 -3.168351 -3.321463
9.831710 -0.159558 -7.142223
14.208781 -4.236209 -6.280540
11.336263 -3.423519 -5.254650
7.353270 -4.825938 -0.851721
9.893759 -3.859551 4.552182
13.616793 3.777098 2.675786
8.014857 1.940586 -9.673028
15.618405 3.997267 -3.430626
13.115058 4.640046 -3.640334
6.064265 1.371855 -9.870270
11.434021 2.424727 -8.482355
17.592134 5.329348 -0.456186
7.733974 8.615401 1.790512
14.793384 2.045825 -1.822838
15.164250 3.857411 -3.307408
14.259171 -0.930349 -1.041698
5.741954 3.905111 -1.085772
15.200363 -0.930321 0.177493
7.454696 -4.279029 0.831256
9.722067 -6.046082 -0.688440
18.136061 0.221429 -5.371459
12.090221 0.085582 -3.143947
5.381830 -0.187083 -5.839035
15.528626 2.502666 0.548651
16.888981 -0.927066 -1.579362
13.067815 3.250744 -3.188401
16.708607 5.789463 0.762618
11.398348 3.475887 -8.991107
9.417049 5.714112 -6.445261
9.293429 0.574491 -11.630517
11.791307 -1.048287 -10.336541
11.849197 -2.507851 -7.695317
15.510650 -3.495099 2.464139
5.981735 6.503145 2.356240
4.069660 6.650668 -5.697263
14.552878 8.540544 -0.169004
10.206104 1.900893 -0.896694
13.957510 6.204037 0.432032
12.537117 -1.742901 -5.569592
11.739146 9.890820 0.295602
5.894572 -0.034797 -3.836705
9.647182 8.972319 1.277806
7.252799 -0.055364 -10.188851
3.555741 4.125517 -2.743163
12.538325 2.001040 -10.626594
15.729513 -1.949030 1.173666
11.867634 3.662909 -3.209927
11.215804 -1.029299 -1.967102
8.084979 3.824536 3.943228
8.150902 -5.836175 -1.252906
16.580700 4.941861 1.718748
8.042888 1.569913 1.628454
5.355642 0.341457 0.743228
14.798668 1.773915 -2.811252
13.034147 1.671086 -10.165576
16.983370 1.332622 -2.483844
8.344113 -5.017976 -0.210307
12.095041 -3.948897 -7.096380
15.044769 3.545444 -2.932180
7.480367 3.382560 0.720989
12.383879 -3.469069 -8.284017
9.317222 3.919630 -3.679112
17.106489 8.723142 -1.732660
10.831290 4.032726 3.852789
5.511683 2.140651 1.109513
4.391593 -0.467605 -3.581807
6.216465 5.415330 -1.943346
7.818985 -3.707619 -0.363074
14.445833 4.388314 -1.916069
11.270642 7.224324 -7.012576
7.903822 1.639003 -1.929932
19.483688 4.273239 -2.409317
9.031444 5.898628 1.586122
9.826006 0.790396 -9.845486
7.343464 4.661139 4.264201
16.001698 -2.066930 0.057773
6.418419 -3.558862 -1.188239
10.127932 -1.167174 4.568575
11.521293 2.631340 -1.549302
5.285288 -1.238866 2.955978
7.579612 -1.746919 -3.516084
16.073324 3.817943 3.790650
11.577121 -4.247154 1.052854
9.918925 -1.631187 -3.150887
2.891786 2.144035 -1.400652
11.393850 1.494331 -1.666573
13.542592 3.074821 -5.412114
3.955789 4.363667 -5.820200
10.019923 6.846237 2.045262
7.135663 -3.809494 -7.532096
15.858812 3.478635 5.178804
19.078419 0.134223 -2.763618
5.137664 -1.130432 0.008582
12.984852 8.261206 -2.656512
11.797255 5.373904 -6.886505
12.978032 5.149303 -3.927671
11.584240 -0.937962 -5.696024
4.398718 -1.366076 -3.806894
14.839231 9.621852 -5.306386
11.434055 0.246361 -4.908633
14.043960 -2.203508 -1.138345
16.645407 -4.439414 -2.926659
6.432351 -2.976458 -3.356688
4.953543 6.797735 -6.809785
11.939653 -2.607989 2.898726
4.408553 3.724901 3.227815
11.148218 4.676733 6.367516
14.318532 -0.352434 -10.483547
16.058193 3.801528 -0.190319
11.469945 -0.004716 0.343047
6.221470 -1.085937 -5.358794
8.921441 -6.223175 -4.281406
4.858989 1.089069 -8.340974
7.422177 3.404331 -5.204882
15.374809 -1.726742 1.537462
8.555332 -2.482825 -4.177440
11.544397 4.622977 -9.404710
10.424950 -4.304934 -8.124006
3.835493 5.310885 -6.592937
15.138863 -0.500670 -1.503900
18.907442 4.066321 0.642185
12.995863 2.169765 -0.081292
11.499331 8.436560 -1.101606
13.824949 -1.873694 -4.862538
13.247999 -1.024858 -8.946502
10.617236 2.180870 6.158840
12.423115 -3.774301 -9.071204
14.926696 1.910342 4.320454
17.843922 4.719218 -6.551222
12.695460 -0.797578 -7.551191
14.499006 -3.168500 3.743405
11.896799 1.923122 -2.449084
3.275650 1.451864 -2.933379
6.344975 3.155147 2.205682
15.800345 8.207630 1.785011
13.596499 3.023612 -9.220499
12.178780 9.003518 1.900178
15.315694 3.559265 -8.933843
12.048995 2.405509 -7.008753
9.296933 6.087296 -3.407647
5.127172 -0.281580 3.468934
4.007546 3.828922 -2.558250
5.939175 -2.499611 0.121116
15.416834 3.733667 -3.193767
15.276748 8.795727 -4.443750
12.277916 3.147642 1.432499
8.378584 2.246333 3.313553
11.261682 5.559239 -5.505689
19.121729 3.870041 -1.681873
13.692602 -5.754783 -3.594779
16.880251 -0.245681 -0.136583
11.790419 -0.022115 4.548133
10.478022 1.395056 1.991813
8.115567 -6.198754 -1.536319
13.465252 6.441947 3.510494
11.700764 2.213099 -7.126413
14.163686 5.257267 -5.409240
13.072473 -3.957763 -3.149814
12.997491 2.059392 1.362868
7.964154 -4.087747 -5.987681
8.366541 6.160599 -4.307018
13.090928 -0.672098 -2.473511
14.348568 4.317519 -4.017789
8.343944 -0.894766 -5.152231
17.037466 1.701337 -5.726246
7.059283 3.517087 -6.312261
9.254904 0.452129 4.811178
14.210451 4.523070 -2.061862
5.191372 -0.828796 -5.254317
16.316151 4.654624 -2.710764
5.344619 -1.816687 -4.155796
14.311063 2.527217 -2.304209
7.766992 1.310757 0.193363
16.590090 5.273829 -2.534145
15.199870 -2.067936 -2.468031
10.002937 -0.807930 -2.471910
17.078560 1.133215 -1.271432
8.011792 2.966784 -6.588917
13.308898 0.945580 -2.966917
10.474808 3.898465 -6.816143
14.734727 -1.283939 -0.223431
10.212914 -3.239020 0.593817
10.134109 0.325241 6.303241
12.046832 -2.269090 1.048810
8.610531 -2.298804 -2.431378
16.199366 5.139118 -0.530468
9.898695 10.633063 -5.739165
14.036707 -4.507729 -4.652644
14.799507 -0.664306 -5.918689
7.608090 -1.905739 2.547927
13.978931 -6.077099 -0.353920
3.420896 2.121511 -5.235424
7.519578 -4.498618 -2.302922
13.056538 -5.911012 -0.069726
6.971599 1.283005 -10.178117
12.437380 -5.445307 0.424816
13.720342 3.769829 -10.376715
14.816061 -2.324153 -6.116816
13.168986 3.426043 -0.219627
12.243051 -5.827439 0.847077
4.267527 -0.147627 -3.619138
13.404469 -0.675705 -3.474360
13.654037 2.607321 -0.888044
7.630853 2.889252 -11.043183
16.261354 -0.134858 1.793415
13.604589 4.568920 -4.754677
16.119417 -4.363874 -3.151704
9.658562 0.201627 0.096564
11.895149 -2.590562 4.629686
7.264936 -2.723765 -2.765820
11.111143 1.725831 -1.866773
15.515999 0.709536 2.300744
12.112556 5.059268 4.163494
13.516153 1.899463 5.262325
19.835621 1.397397 -1.877595
11.982656 -5.709684 0.999391
11.053693 -5.641953 2.102441
14.187057 -3.512519 -2.789908
17.773407 0.754585 -0.024184
9.763517 -5.939777 -0.641414
13.029994 -2.060369 -9.241366
16.633186 7.226685 0.774553
4.165251 -0.035923 -0.947762
4.139858 -1.794765 -1.045552
5.023868 4.790325 -4.642925
8.511105 2.106513 -4.366636
17.999825 2.886020 -7.146975
12.368276 -5.953284 -4.323444
11.358720 -3.491907 -5.245291
9.089147 10.113291 -0.088794
9.539351 -1.418048 -6.147678
8.570031 -3.754635 1.985597
16.156246 5.217736 -8.267050
15.820672 5.423023 -0.427110
13.021142 -1.494743 -1.442992
11.683091 10.809951 -5.041454
9.135848 9.504699 -4.955122
10.238743 -6.360463 -3.350016
17.637922 2.368582 -1.399706
12.268535 8.662511 -3.200167
15.405292 0.745574 4.284990
12.954532 4.893793 -5.629694
15.694003 1.379915 -6.606350
18.814064 5.659904 -2.328666
6.988863 5.243701 4.666528
12.280712 5.055230 -1.089077
17.450151 3.185134 -8.210479
6.898920 -0.619310 0.583098
13.632658 -0.859619 -5.436043
5.898750 3.475958 -5.711818
12.115298 5.330310 3.878878
11.088393 7.018529 -0.712043
9.626655 0.019517 -7.057283
14.425794 3.545382 -0.074148
8.404578 -1.216845 -9.504221
18.994907 -0.016888 -1.215662
9.497613 1.476287 -5.289974
13.000161 -3.116563 1.511180
6.529069 9.104753 -3.089252
14.787374 0.088287 -7.307123
11.475261 5.471397 -10.874591
6.669834 7.719505 2.660214
13.929946 2.063104 -6.719607
10.512823 3.286413 1.561837
12.263735 -0.064402 1.131875
8.192842 3.969995 3.759963
10.570928 -2.634287 -9.926781
15.191036 -0.220553 2.573531
13.479028 -6.052893 -0.187764
11.272890 -0.261451 -3.360660
8.162774 -3.873440 -5.453918
15.159743 1.743287 -6.024884
16.859346 -0.695248 1.484211
12.369946 -3.744203 -7.629409
15.574978 1.993197 -5.827158
5.234879 2.797420 -4.473850
12.402345 1.508982 -3.505256
8.212454 2.533958 -2.749838
4.962656 -0.864270 -7.543722
12.062183 0.282970 -11.391450
15.851620 4.679560 -4.758224
9.781229 -1.189409 -6.285061
17.699537 -0.828730 -5.873008
3.548298 4.931211 -1.329210
12.825477 -6.337576 -1.541792
4.211846 -0.810298 -3.432549
5.052203 -3.154922 -4.297247
16.273308 2.848024 -5.292938
8.565024 2.507395 -2.722105
3.908735 6.499045 -5.916434
18.783289 2.066628 1.388796
12.175235 8.763867 -1.802240
7.806193 5.179135 1.159161
14.438449 1.518697 -2.455491
16.480135 1.263819 -2.555608
16.953247 8.778713 -1.720631
14.990354 4.879296 2.406373
11.778152 -0.036752 -1.755424
9.103435 4.288367 2.322559
13.531218 -0.264074 4.385079
14.767359 5.520219 0.007337
11.682983 6.561952 2.736006
9.352669 -5.984847 -2.776140
4.147298 2.992506 -4.277906
7.808303 4.523975 -3.558907
13.240821 2.795570 -2.678150
12.261147 -5.999578 -4.204989
14.437941 -2.476465 -9.732382
8.671525 3.226188 0.001504
15.755889 8.686947 1.041865
13.612599 -0.230537 4.262750
11.255386 6.017738 -6.006081
8.784614 -0.319926 4.399065
12.620694 -1.181369 -7.265100
12.383371 6.104319 2.436500
8.410292 -3.884919 -4.559575
5.898119 -2.350544 0.066005
15.469510 0.666634 -10.105376
4.655102 1.296909 -0.115874
8.690213 -1.081524 -9.955040
11.690016 0.040203 -1.625963
16.678392 -0.436555 1.398395
14.391379 -3.967739 -6.125284
10.376110 8.445967 3.104288
12.668602 1.976457 -7.669763
7.175747 -1.144967 -6.842734
19.629519 1.583532 -1.828703
8.992187 3.905090 -3.466913
10.223932 7.310822 -6.589280
11.190701 -4.043074 -2.811190
6.150668 4.894126 -0.397409
5.507720 2.397984 -7.763259
7.366630 5.259975 -3.548763
17.126513 5.395298 -7.516890
6.005460 7.459697 0.089246
7.119374 5.169170 4.699135
10.671684 5.782506 -3.926219
13.499842 4.181929 -6.633020
5.999251 2.379513 -8.116283
12.124993 2.427821 3.716351
5.734880 -0.443603 -1.667457
13.161251 3.269950 -0.286968
4.971546 5.688523 -8.008919
10.784567 4.198955 -9.147072
9.006377 -2.086046 -7.728339
7.353735 -2.302535 -4.962463
14.949199 -0.050749 -3.753572
14.919773 -4.478654 1.329015
9.712863 -4.440954 -5.387751
10.966127 -2.764630 1.726981
8.808303 7.550078 -8.450181
8.367299 9.257460 0.298411
15.540855 1.036570 -3.025401
13.511118 0.226970 2.517419
4.292274 7.149978 -2.565450
17.822636 0.034843 -1.716911
11.345650 7.127648 -6.742580
6.730220 8.787272 -0.782139
10.751086 -4.615405 -3.704328
9.617970 10.278207 -6.137680
13.302904 6.916065 3.010831
11.496915 2.577413 6.573190
12.366996 -1.969064 -4.198394
6.566809 -0.649383 3.870466
5.463255 0.320237 0.600311
12.127543 3.335458 -5.995119
4.972281 0.588338 -1.462677
13.504085 1.089451 -6.084289
4.231040 -0.719772 -3.267998
12.935539 8.829698 -3.490812
15.411007 -4.079520 -1.964803
16.428959 3.681916 -9.380855
15.115552 -0.440258 -5.689975
12.550024 2.540263 -2.677872
7.576716 7.445806 -3.149532
10.576011 -5.928583 -4.988615
14.905425 0.178876 -0.744583
8.743339 7.296935 -1.256087
5.906312 6.107590 3.005590
12.776488 -0.203368 -10.651738
15.168691 -5.576056 -3.399303
11.347860 8.756682 -4.229548
8.321250 -1.787416 -6.780650
6.629325 7.748912 2.680392
7.357295 4.942376 -2.071174
10.063183 7.618913 -0.585066
10.852454 -0.173570 -6.868206
17.011612 -2.366491 1.536548
4.969025 -2.512681 2.110416
7.237370 5.241479 -9.902557
12.909854 4.491307 5.897380
7.085507 -0.871528 -4.442533
10.408264 -4.112815 -6.488411
4.638883 3.371155 3.315399
7.122660 3.428896 -3.941750
7.560080 2.805999 -10.981256
15.714899 8.554310 2.248243
8.900218 6.073574 1.775635
14.138327 5.401057 -5.432983
13.300240 -0.276637 -7.300340
9.860096 -3.443733 -2.679111
8.246978 8.407570 1.761326
5.512417 5.579155 -2.758313
7.755511 -3.534531 3.268523
4.010641 3.015761 -4.369418
11.869106 1.012564 -6.257104
8.263516 -3.457783 -3.628844
9.086309 -1.923344 1.628190
4.173105 0.764589 1.928316
7.950311 6.885293 -2.711016
5.748233 4.714252 -6.298859
13.537575 1.829497 -8.883631
14.848469 0.279194 0.294127
12.718330 10.265733 -0.927090
12.245757 3.441899 5.877793
12.164706 8.819537 1.289548
13.302312 -2.095473 -6.595400
12.983010 2.116544 -2.196315
12.098005 8.210717 -4.999596
6.254378 7.748149 0.974055
11.360195 -2.642821 -7.867400
11.136318 3.027230 -1.442335
15.491948 0.578462 4.370533
19.337875 3.977761 -2.148798
11.923779 -0.911417 -4.259915
8.171189 -3.585552 -0.589025
13.861341 0.885690 0.301735
14.484292 8.123401 1.763841
11.849285 -2.569559 4.749666
11.592866 0.651478 -9.850090
5.107778 5.745286 -3.222362
11.772587 5.246642 -4.200272
10.796465 1.391053 -7.601745
18.257488 -1.279773 -2.651413
15.683331 -0.008956 -6.362092
18.435286 6.217772 -0.302825
13.449676 -5.721345 -2.039927
13.756551 4.516676 3.892599
10.729380 -6.508912 -0.790986
15.397800 -1.335941 -7.882046
12.995319 4.769927 -7.280692
14.381263 2.637847 1.400455
11.952751 -3.897127 -6.987082
12.818757 -0.271776 -4.349009
14.262999 7.932371 0.536008
7.035500 -5.174626 -1.472825
5.684317 5.722060 1.733412
16.653143 1.192860 -0.465302
8.342574 1.253351 -2.972144
7.734278 2.156006 5.175140
12.454256 -0.405749 3.095982
12.107898 6.423717 -5.688489
11.515524 -2.629817 -0.429300
9.559206 0.382240 1.806747
16.990952 -2.191635 1.580263
12.755215 3.405033 -5.819161
13.265525 1.679269 3.712760
11.122773 4.715448 6.296788
6.691895 -2.193189 -9.122470
13.238396 -0.753974 -8.809080
14.353309 8.143188 0.252743
7.821714 3.561516 -7.205939
9.757277 3.413269 -3.316670
6.208149 6.726395 -3.317039
14.999314 0.805553 -0.489406
5.601547 -1.794196 -3.589176
16.930916 -4.065746 -0.126996
4.837206 2.492082 0.454316
10.592192 -0.555050 -4.335897
11.205115 3.552864 3.012409
11.749674 -2.427958 -4.601635
9.980915 8.425444 -1.318704
4.432253 -2.913186 -3.554658
8.788724 -6.193808 -4.409922
16.138931 6.474729 -1.063895
14.186858 2.953782 -3.503110
8.319378 4.611413 -5.706410
9.124873 2.941360 -1.160593
17.388865 2.130352 -2.846661
12.205037 6.041836 2.569682
12.449897 6.708669 -3.667637
6.510605 2.148259 -3.008690
10.000493 -3.384440 -3.717698
13.245587 1.998448 5.089606
7.978065 10.123574 -4.223194
15.342234 3.600570 -1.573722
18.307928 1.869474 0.051567
7.496543 -1.675086 -1.452236
15.209245 -4.577267 -7.118517
11.837325 4.659275 -2.760452
15.042215 4.402545 -10.367251
7.430971 -0.391187 2.781608
17.250801 0.935947 -6.812584
15.456558 4.175805 -4.874930
15.419580 -4.418478 -3.458744
13.915434 -4.107565 -7.703188
11.047603 -1.629463 -1.045252
14.159063 -4.489450 -4.875475
11.218483 3.584248 -6.228263
13.355901 -0.323625 -1.332559
13.894187 -3.097048 -3.477247
14.449008 -3.784450 -5.858151
13.118320 -0.957432 -6.123246
5.105666 3.499132 -3.485132
8.145532 -4.303627 2.501021
4.806252 3.611920 -8.263648
11.123990 -6.738214 -0.800743
9.686967 1.868919 0.877719
9.213707 4.470528 3.359587
8.216583 6.284185 1.862708
7.046835 2.511632 -4.791926
14.534125 1.090917 6.122936
12.337119 3.822884 -1.004362
10.362264 4.818489 -11.214657
6.140847 -2.498078 1.347899
11.295361 5.656199 5.550964
17.235115 -0.048012 -4.583200
11.363013 -2.970927 -3.768553
10.908470 1.410909 -7.666592
11.772779 1.971959 0.464253
6.788502 -1.907775 -0.550986
18.424271 -1.670917 -0.957159
18.733383 2.839555 -5.652220
14.439857 5.110224 -7.465096
12.478048 6.832323 -5.230668
15.851274 -0.333998 -8.672195
16.479977 0.325973 -2.464034
12.141582 1.212877 1.335689
11.107780 0.366970 5.941311
7.203689 -2.409810 1.077502
13.084287 1.532115 -4.145630
17.135246 3.929284 -3.197644
11.659986 3.130426 0.364986
6.085189 -0.976388 1.033967
15.342732 -3.671513 -1.240329
6.509377 0.762627 2.093878
16.539026 2.187386 -9.643808
7.084940 1.447987 -8.775721
13.101874 5.252159 2.488289
14.259233 7.154872 -2.918242
19.366833 4.177770 -2.617376
14.753160 1.715006 4.236333
9.206404 2.074707 -8.519862
15.423919 2.738542 -1.989911
7.604954 8.648438 -2.243002
8.971748 -1.472972 -0.633929
12.451214 3.882393 4.513849
14.146184 10.674893 -3.180855
7.642280 6.820930 -9.061766
7.723847 -0.107400 -3.512161
18.696157 2.728141 -1.134341
7.591567 -2.550181 -1.687988
12.361295 5.803305 -2.802992
10.896523 4.496269 2.385866
10.345424 -1.948515 -7.494125
12.483389 0.216371 -0.597671
6.782989 -4.469013 -5.778975
6.631336 8.365396 -0.355198
12.147512 -2.624507 4.621709
12.412434 1.593558 -4.928450
13.390835 4.745184 -2.218127
8.042210 -2.211594 2.126528
17.438749 3.575975 -7.802336
16.620934 1.925932 3.219246
8.547226 3.885901 -0.041671
7.793941 1.883369 -6.372444
6.767514 6.470660 1.151470
19.532400 0.087631 -3.354743
4.820495 2.780343 0.636280
10.902122 0.905387 3.823475
6.809989 -3.186079 -0.544530
14.267111 2.024511 -7.509962
10.449576 5.204420 -1.577275
14.952392 -3.172078 -3.420612
2.905756 -0.580125 -2.497250
10.530252 1.289145 4.210782
8.187905 8.699797 -1.291390
16.253202 -0.563605 2.773992
15.355128 8.124153 -7.377443
8.791663 -0.191284 1.104365
15.752984 8.417412 -1.403027
12.210926 -4.272849 -2.826666
16.190395 8.861272 -1.866007
8.268474 -2.572776 2.003310
8.311489 7.211590 -2.779641
14.036785 -5.009214 -2.025087
14.913230 0.103561 -0.381390
11.195108 7.364109 -0.638816
6.626422 5.503514 -0.587124
12.093120 -0.191679 4.626378
8.025353 1.789685 -1.186253
12.502085 2.551438 2.421380
13.880630 -2.467489 0.783855
10.676485 5.335699 0.247547
16.747725 -0.875031 -1.765233
13.027909 7.700477 -3.834113
13.204040 -3.553940 2.855402
11.677957 -5.747099 0.912768
16.041399 8.947033 -3.658172
11.509362 -1.863220 0.737431
9.478239 0.107899 -2.937740
12.533294 -1.046786 -7.397995
6.358711 5.422431 -4.044800
13.325890 5.438357 4.733898
10.728656 -5.940015 -5.134357
7.102760 3.797709 0.281950
9.436197 4.360342 -1.144490
13.986627 -0.289889 2.078408
5.394133 5.892345 0.012484
9.263920 10.005664 -2.007218
10.511763 -3.694862 -7.520505
12.171117 4.680063 -8.559332
11.464837 2.705365 2.566459
11.617270 2.669208 -11.683302
11.610719 -0.718355 3.915877
12.487084 2.041076 -0.052106
14.610591 0.144606 -8.271622
8.728592 4.872571 4.908498
14.111652 0.702611 -8.865820
4.408484 -2.884142 -3.609861
10.447667 6.148221 -0.937679
15.448441 3.995250 -8.422454
12.874634 6.579618 -0.236769
3.816849 4.829636 -0.054795
6.786946 -4.399500 -5.735573
6.047769 4.856464 3.388184
8.065048 -0.389159 -1.189168
4.321885 1.616532 2.659528
12.925784 -4.253110 -2.804954
12.035714 1.509636 5.403482
3.813907 4.027126 0.292714
9.507629 -2.896390 -5.112103
8.117070 6.580023 -5.125392
5.791911 5.830524 -4.327535
14.568943 -1.684725 -7.398275
18.085201 -2.760327 -0.926209
15.034582 1.330367 -8.690212
10.902481 5.455276 4.778615
11.307017 3.742061 -2.108753
12.925695 6.783975 -2.390671
7.370037 5.789689 0.856081
7.776539 7.813536 -6.260970
10.551792 -4.682974 0.605397
15.003922 6.839791 -0.205374
12.270671 6.492417 -9.731304
16.603090 -1.842974 -7.701393
16.018661 1.783660 -2.003779
16.808243 -1.456319 -4.719336
13.658360 -2.267527 1.002179
6.689490 0.555485 -0.006331
11.775511 -3.616224 -4.169002
12.484626 6.500535 -9.389319
6.820746 -1.771037 4.079435
6.460425 7.960587 -4.185368
13.134989 6.920419 -6.521307
14.084490 3.164417 -5.021047
5.932433 0.845718 2.650089
12.157637 6.596404 -4.227249
12.891194 -1.793619 -9.211611
7.453548 5.344440 -6.801200
12.981282 -0.459462 5.443521
16.259428 2.302164 -7.723195
10.695800 9.631236 1.394806
11.556371 9.213008 -0.639042
11.744847 -0.580461 5.941832
12.632384 5.496633 -4.093215
3.985525 6.832410 -0.080641
5.704792 3.936510 3.436961
13.812703 -0.248205 1.992693
9.722450 3.407968 -6.234545
3.387360 1.656201 -1.179912
7.646955 6.703370 -2.998033
16.241890 -4.543323 0.281363
14.572925 2.071316 -9.933667
16.328157 -3.485316 -0.690188
13.101091 -4.350830 -1.155402
12.488605 4.288682 2.784095
3.168931 0.626335 -4.522213
18.515482 4.285936 -1.008334
14.427462 8.494842 -0.206543
9.140413 4.961397 -0.033504
15.119311 -0.958842 0.168366
14.466613 -2.092702 -0.664056
15.972279 4.871206 -9.388698
15.658780 -0.957799 -4.460022
8.209485 -3.915052 -5.606529
7.447854 8.910762 -2.587062
5.677906 1.304527 -4.968847
16.144800 5.290402 -8.198480
11.860255 3.224847 0.222458
17.361868 -3.092865 0.907492
10.600002 4.094752 -2.496400
18.287912 1.760334 -5.183481
16.140026 -2.536725 -6.704174
4.846620 3.644480 -8.334664
11.271598 6.683927 -2.994080
8.867862 -0.448821 1.273682
15.975265 8.718522 0.910322
6.712218 -2.639165 0.055981
8.297450 0.763469 -4.581700
12.440210 -2.878883 -1.318307
10.267192 -3.481913 -0.313426
13.355328 5.217824 -6.089761
10.158450 4.242712 -10.370951
9.612054 8.951303 -6.944691
12.670461 8.820852 -4.781898
9.841765 -6.290523 -0.903359
8.028503 -6.034141 -1.528870
13.468699 9.170126 -3.127743
17.574669 -0.702840 -3.619233
4.199500 4.258189 -6.061975
7.318100 -2.455794 -1.364720
12.281922 4.627128 1.374678
4.993198 4.881498 -1.436589
6.327363 -0.530909 -6.725268
7.363616 5.122328 -9.910089
12.291358 -1.806610 -2.896831
10.001739 10.726493 -5.581228
16.485172 5.360085 -2.704749
7.610778 -1.840808 2.681504
16.361919 -2.388493 -8.256064
12.915613 2.079304 -2.371631
9.675559 6.988385 0.318571
8.725527 7.793015 -2.127260
14.570785 -0.658106 1.023417
3.772853 4.187061 -5.655253
16.302828 -4.460161 0.299754
16.663111 1.241949 -0.632394
13.147744 5.802585 -1.256061
15.379273 4.607820 1.013335
13.094767 -0.174787 5.797330
6.543767 0.757353 2.211241
10.690071 6.573495 1.539295
15.331574 0.487083 -10.429877
9.996771 -0.108978 3.512258
11.521829 5.142854 -2.110070
8.714255 2.653934 -4.461915
7.734519 3.601554 -2.142181
13.795554 8.350952 -1.160654
11.069048 -5.580035 2.059206
6.837904 0.859122 -3.925115
13.201577 10.168868 -0.336107
6.289062 6.844129 -1.971254
9.243097 6.155955 -3.187073
13.064904 10.065272 -4.961745
9.886673 -3.908970 4.576783
11.504505 -3.830865 -2.523721
4.787151 -2.424473 -4.583743
14.912211 6.570683 -0.025948
12.406694 3.787612 4.640759
12.869225 5.119294 -6.177856
8.446637 -0.161051 4.664667
9.744598 2.382097 2.290740
10.403891 5.151898 -1.654784
7.767797 2.088834 -4.827561
14.220924 1.763788 2.913826
12.127845 8.776637 -1.757988
6.109413 3.480951 4.981939
16.202282 5.894976 3.731684
16.134520 2.303902 -4.147420
16.149216 6.921047 -6.180218
10.661149 -5.238016 -4.711570
14.240884 1.212707 -3.535104
16.661682 7.472141 -2.786973
10.122530 4.165712 -2.289909
8.501209 -6.014391 -4.637563
8.466279 5.915901 -5.895632
15.439524 -3.639778 2.281856
16.235329 0.782792 3.659977
12.133230 -3.775106 -2.696365
17.495543 -0.948427 -6.300946
15.068228 -4.145763 0.364825
8.428681 6.824292 -9.749294
18.597923 2.031013 0.123971
7.150295 -1.255398 -6.688119
10.378227 1.285989 0.514423
10.190905 5.330282 -3.389028
4.145121 -1.677832 -0.816566
8.892294 -2.154676 -7.666988
14.217097 3.930941 -3.277304
12.245584 8.821774 1.436684
